,CaseID,ActivityID,CompleteTimestamp,case_spend_area_text
44576,10892,4,26.10.2018-11:01:00,7
44577,10893,28,23.10.2018-00:00:00,7
44578,10893,1,23.10.2018-08:10:00,7
44579,10893,2,05.11.2018-07:31:00,7
44580,10893,3,28.11.2018-10:32:00,7
44581,10893,4,10.01.2019-15:42:00,7
44582,10894,1,22.10.2018-14:31:00,10
44583,10894,2,31.10.2018-11:10:00,10
44584,10894,3,01.11.2018-05:45:00,10
44585,10895,1,04.05.2018-08:41:00,9
44586,10895,2,09.05.2018-09:12:00,9
44587,10895,3,21.06.2018-12:57:00,9
44588,10895,4,05.07.2018-14:11:00,9
44589,10896,28,20.11.2018-00:00:00,13
44590,10896,1,22.11.2018-11:03:00,13
44591,10896,2,26.11.2018-09:27:00,13
44592,10897,28,19.10.2018-00:00:00,7
44593,10897,1,19.10.2018-15:56:00,7
44594,10897,16,19.10.2018-16:00:00,7
44595,10898,1,13.07.2018-09:21:00,3
44596,10899,1,26.07.2018-16:33:00,10
44597,10899,2,17.08.2018-18:54:00,10
44598,10899,3,06.09.2018-15:24:00,10
44599,10899,4,28.09.2018-10:26:00,10
44600,10900,1,05.01.2018-12:52:00,9
44601,10900,2,10.01.2018-07:18:00,9
44602,10900,3,12.01.2018-06:32:00,9
44603,10900,4,29.01.2018-16:21:00,9
44604,10901,1,21.11.2018-16:20:00,10
44605,10901,21,22.11.2018-15:55:00,10
44606,10901,2,06.12.2018-14:10:00,10
44607,10901,3,07.12.2018-16:15:00,10
44608,10902,1,01.05.2018-09:44:00,10
44609,10902,21,01.05.2018-10:03:00,10
44610,10902,2,03.05.2018-16:14:00,10
44611,10902,2,04.05.2018-15:56:00,10
44612,10902,3,14.05.2018-14:45:00,10
44613,10902,3,14.05.2018-16:37:00,10
44614,10902,4,09.08.2018-14:29:00,10
44615,10903,28,16.09.2018-00:00:00,10
44616,10903,1,18.09.2018-10:23:00,10
44617,10903,2,26.09.2018-14:43:00,10
44618,10903,3,05.10.2018-10:52:00,10
44619,10904,2,08.08.2018-15:23:00,7
44620,10904,3,31.08.2018-15:22:00,7
44621,10904,4,26.10.2018-11:03:00,7
44622,10905,1,02.01.2018-08:14:00,0
44623,10905,2,03.01.2018-17:32:00,0
44624,10905,3,04.01.2018-11:04:00,0
44625,10905,4,25.01.2018-16:51:00,0
44626,10906,28,18.10.2018-00:00:00,10
44627,10906,21,19.10.2018-15:52:00,10
44628,10906,2,22.10.2018-10:15:00,10
44629,10906,3,09.01.2019-16:57:00,10
44630,10907,1,09.04.2018-13:42:00,10
44631,10907,15,11.04.2018-10:11:00,10
44632,10907,2,26.04.2018-17:09:00,10
44633,10907,3,17.07.2018-14:39:00,10
44634,10907,10,03.10.2018-15:28:00,10
44635,10907,4,05.10.2018-13:34:00,10
44636,10908,1,22.01.2018-10:15:00,10
44637,10908,2,06.02.2018-16:53:00,10
44638,10908,3,17.02.2018-07:44:00,10
44639,10908,4,24.05.2018-13:32:00,10
44640,10909,1,06.07.2018-15:05:00,10
44641,10909,3,06.09.2018-15:18:00,10
44642,10909,4,28.09.2018-10:28:00,10
44643,10910,1,04.06.2018-13:37:00,11
44644,10910,2,12.06.2018-09:09:00,11
44645,10910,3,15.06.2018-12:18:00,11
44646,10910,4,06.09.2018-14:06:00,11
44647,10911,1,11.01.2018-08:32:00,7
44648,10911,2,12.02.2018-17:25:00,7
44649,10911,3,26.02.2018-17:46:00,7
44650,10911,4,05.04.2018-15:51:00,7
44651,10912,1,13.07.2018-09:54:00,10
44652,10912,2,01.08.2018-10:58:00,10
44653,10912,3,01.08.2018-15:41:00,10
44654,10912,4,08.11.2018-16:43:00,10
44655,10913,1,13.07.2018-10:20:00,7
44656,10913,3,26.07.2018-11:25:00,7
44657,10913,10,27.07.2018-18:18:00,7
44658,10913,4,30.08.2018-15:41:00,7
44659,10914,1,18.09.2018-11:52:00,11
44660,10914,2,18.10.2018-12:22:00,11
44661,10915,1,19.12.2018-20:39:00,7
44662,10916,1,19.12.2018-18:22:00,10
44663,10917,1,12.09.2018-09:35:00,10
44664,10917,2,03.10.2018-11:46:00,10
44665,10917,3,04.10.2018-09:57:00,10
44666,10917,4,10.01.2019-15:42:00,10
44667,10918,1,05.06.2018-13:27:00,10
44668,10918,2,21.06.2018-15:39:00,10
44669,10918,3,10.07.2018-15:17:00,10
44670,10918,4,28.09.2018-10:26:00,10
44671,10919,21,31.08.2018-11:34:00,10
44672,10919,2,29.10.2018-14:51:00,10
44673,10919,3,06.11.2018-13:36:00,10
44674,10919,10,21.12.2018-14:13:00,10
44675,10919,4,03.01.2019-16:11:00,10
44676,10920,1,29.01.2018-13:40:00,7
44677,10920,8,10.02.2018-08:18:00,7
44678,10920,4,29.03.2018-15:10:00,7
44679,10921,1,07.02.2018-08:34:00,7
44680,10921,2,09.02.2018-17:49:00,7
44681,10921,3,13.02.2018-15:27:00,7
44682,10921,4,01.03.2018-14:05:00,7
44683,10922,1,02.02.2018-08:37:00,4
44684,10922,2,06.02.2018-17:44:00,4
44685,10922,3,09.02.2018-16:40:00,4
44686,10922,2,14.02.2018-17:31:00,4
44687,10922,3,15.02.2018-16:25:00,4
44688,10922,4,22.02.2018-16:17:00,4
44689,10922,4,08.03.2018-13:21:00,4
44690,10923,1,02.10.2018-08:29:00,9
44691,10923,3,08.10.2018-13:34:00,9
44692,10923,4,26.10.2018-11:02:00,9
44693,10924,1,21.06.2018-18:04:00,10
44694,10924,21,22.06.2018-09:35:00,10
44695,10924,2,26.06.2018-14:38:00,10
44696,10924,2,27.06.2018-07:42:00,10
44697,10924,3,30.06.2018-11:12:00,10
44698,10924,3,09.07.2018-13:28:00,10
44699,10924,4,30.08.2018-15:38:00,10
44700,10925,1,05.09.2018-09:47:00,7
44701,10925,2,11.09.2018-11:34:00,7
44702,10925,3,09.10.2018-15:46:00,7
44703,10925,4,29.11.2018-16:15:00,7
44704,10926,1,14.02.2018-13:36:00,7
44705,10926,2,19.02.2018-18:08:00,7
44706,10926,9,27.02.2018-11:08:00,7
44707,10926,17,27.02.2018-11:08:00,7
44708,10926,3,21.03.2018-10:24:00,7
44709,10926,4,05.04.2018-15:50:00,7
44710,10927,1,20.06.2018-07:56:00,7
44711,10927,2,22.06.2018-10:14:00,7
44712,10927,3,16.08.2018-15:01:00,7
44713,10927,4,23.08.2018-13:40:00,7
44714,10928,1,25.07.2018-16:18:00,1
44715,10928,2,27.07.2018-11:37:00,1
44716,10928,4,28.09.2018-10:27:00,1
44717,10929,1,15.02.2018-08:39:00,7
44718,10929,2,16.02.2018-17:31:00,7
44719,10929,3,23.02.2018-15:50:00,7
44720,10929,4,05.04.2018-15:48:00,7
44721,10930,1,10.08.2018-08:08:00,7
44722,10930,2,15.08.2018-09:56:00,7
44723,10930,3,25.10.2018-13:05:00,7
44724,10930,10,22.11.2018-12:49:00,7
44725,10930,4,23.11.2018-14:18:00,7
44726,10931,1,09.02.2018-15:58:00,10
44727,10931,3,22.02.2018-11:59:00,10
44728,10931,4,26.04.2018-11:16:00,10
44729,10932,1,07.05.2018-15:25:00,10
44730,10932,2,24.05.2018-19:39:00,10
44731,10932,3,08.06.2018-13:35:00,10
44732,10932,4,30.08.2018-15:36:00,10
44733,10933,1,17.01.2018-13:26:00,10
44734,10933,2,02.02.2018-10:33:00,10
44735,10933,3,17.02.2018-07:47:00,10
44736,10933,10,22.02.2018-17:22:00,10
44737,10933,4,24.05.2018-13:32:00,10
44738,10934,1,29.01.2018-14:25:00,9
44739,10934,16,30.01.2018-11:12:00,9
44740,10935,1,30.08.2018-14:29:00,9
44741,10935,2,06.09.2018-07:58:00,9
44742,10935,3,14.09.2018-09:31:00,9
44743,10935,4,04.10.2018-16:50:00,9
44744,10936,28,13.11.2018-00:00:00,10
44745,10936,1,13.11.2018-14:36:00,10
44746,10936,17,13.11.2018-14:38:00,10
44747,10936,17,13.11.2018-14:41:00,10
44748,10936,2,03.01.2019-14:58:00,10
44749,10937,1,19.01.2018-13:56:00,15
44750,10937,2,23.04.2018-15:08:00,15
44751,10937,3,11.05.2018-13:42:00,15
44752,10937,15,29.05.2018-08:44:00,15
44753,10937,4,31.05.2018-12:32:00,15
44754,10938,1,03.04.2018-08:45:00,7
44755,10938,2,05.04.2018-17:36:00,7
44756,10938,3,04.05.2018-10:57:00,7
44757,10938,4,24.05.2018-13:32:00,7
44758,10939,1,26.07.2018-07:49:00,7
44759,10939,2,01.08.2018-07:54:00,7
44760,10939,3,03.08.2018-09:17:00,7
44761,10939,4,20.09.2018-16:13:00,7
44762,10940,1,14.08.2018-10:30:00,10
44763,10940,2,23.08.2018-13:02:00,10
44764,10940,3,30.08.2018-14:19:00,10
44765,10940,4,29.11.2018-16:15:00,10
44766,10941,28,16.12.2018-00:00:00,16
44767,10941,1,18.12.2018-15:32:00,16
44768,10941,2,14.01.2019-19:51:00,16
44769,10942,1,30.08.2018-10:29:00,11
44770,10942,2,08.10.2018-15:09:00,11
44771,10942,3,08.11.2018-14:36:00,11
44772,10942,4,29.11.2018-16:15:00,11
44773,10943,1,13.02.2018-09:46:00,10
44774,10943,21,13.02.2018-11:09:00,10
44775,10943,2,14.02.2018-10:11:00,10
44776,10943,4,24.05.2018-13:34:00,10
44777,10944,1,15.08.2018-15:18:00,10
44778,10944,2,05.09.2018-13:06:00,10
44779,10945,1,22.03.2018-10:01:00,9
44780,10945,15,28.03.2018-14:46:00,9
44781,10945,16,30.03.2018-13:46:00,9
44782,10946,3,19.09.2018-06:54:00,5
44783,10946,4,04.10.2018-16:50:00,5
44784,10946,8,23.11.2018-14:26:00,5
44785,10946,3,23.11.2018-14:35:00,5
44786,10946,4,23.11.2018-14:37:00,5
44787,10946,10,23.11.2018-14:58:00,5
44788,10947,1,21.08.2018-09:12:00,13
44789,10947,2,06.09.2018-09:58:00,13
44790,10947,3,18.09.2018-07:45:00,13
44791,10947,4,07.12.2018-09:03:00,13
44792,10948,1,10.09.2018-11:09:00,0
44793,10948,23,02.10.2018-15:58:00,0
44794,10948,16,02.10.2018-17:01:00,0
44795,10949,1,07.02.2018-15:52:00,10
44796,10949,2,22.02.2018-13:06:00,10
44797,10949,3,10.03.2018-10:07:00,10
44798,10949,4,05.04.2018-15:50:00,10
44799,10950,1,14.06.2018-17:00:00,11
44800,10950,3,23.06.2018-08:26:00,11
44801,10950,2,26.06.2018-08:45:00,11
44802,10950,4,06.09.2018-14:06:00,11
44803,10951,1,17.12.2018-09:52:00,9
44804,10951,3,04.01.2019-14:06:00,9
44805,10952,1,18.04.2018-15:22:00,11
44806,10952,16,18.04.2018-15:45:00,11
44807,10953,2,12.11.2018-18:53:00,5
44808,10953,1,12.11.2018-18:53:00,5
44809,10954,1,28.02.2018-07:30:00,7
44810,10954,2,02.03.2018-07:21:00,7
44811,10954,3,06.03.2018-15:46:00,7
44812,10954,4,22.03.2018-13:30:00,7
44813,10955,28,22.10.2018-00:00:00,7
44814,10955,1,22.10.2018-08:43:00,7
44815,10955,2,26.10.2018-11:12:00,7
44816,10955,3,15.11.2018-14:47:00,7
44817,10955,4,07.12.2018-09:05:00,7
44818,10956,1,09.07.2018-08:25:00,7
44819,10956,2,13.07.2018-07:38:00,7
44820,10956,3,20.07.2018-16:21:00,7
44821,10956,4,30.08.2018-15:40:00,7
44822,10957,1,16.08.2018-11:00:00,10
44823,10957,16,16.08.2018-11:03:00,10
44824,10958,1,13.04.2018-10:17:00,10
44825,10958,2,03.05.2018-18:40:00,10
44826,10958,3,22.05.2018-11:21:00,10
44827,10958,4,30.08.2018-15:36:00,10
44828,10959,2,22.11.2018-11:09:00,10
44829,10959,3,10.12.2018-13:38:00,10
44830,10960,1,16.08.2018-11:30:00,11
44831,10960,16,21.08.2018-10:47:00,11
44832,10961,1,10.07.2018-07:53:00,7
44833,10961,2,16.07.2018-08:17:00,7
44834,10961,3,02.08.2018-11:56:00,7
44835,10961,4,06.09.2018-14:06:00,7
44836,10962,1,22.03.2018-18:17:00,6
44837,10962,2,03.05.2018-13:20:00,6
44838,10962,3,07.05.2018-16:45:00,6
44839,10962,10,08.05.2018-16:59:00,6
44840,10962,4,05.07.2018-14:12:00,6
44841,10963,1,13.11.2018-09:58:00,4
44842,10963,2,16.11.2018-08:31:00,4
44843,10963,3,20.12.2018-14:17:00,4
44844,10964,1,14.08.2018-18:47:00,10
44845,10964,2,24.08.2018-16:46:00,10
44846,10964,3,12.09.2018-13:06:00,10
44847,10964,4,18.10.2018-15:32:00,10
44848,10965,28,01.09.2018-00:00:00,9
44849,10965,1,01.09.2018-09:25:00,9
44850,10965,17,05.11.2018-09:38:00,9
44851,10965,3,28.12.2018-15:31:00,9
44852,10966,1,30.03.2018-13:45:00,10
44853,10966,2,24.04.2018-12:58:00,10
44854,10966,3,25.04.2018-17:46:00,10
44855,10966,4,26.07.2018-18:06:00,10
44856,10967,1,08.06.2018-09:06:00,10
44857,10967,15,13.06.2018-09:22:00,10
44858,10967,2,20.06.2018-08:29:00,10
44859,10967,3,22.06.2018-11:16:00,10
44860,10967,4,04.10.2018-16:48:00,10
44861,10968,28,30.10.2018-00:00:00,9
44862,10968,1,30.10.2018-07:30:00,9
44863,10968,2,31.10.2018-17:33:00,9
44864,10968,3,14.11.2018-15:10:00,9
44865,10968,4,07.12.2018-09:07:00,9
44866,10969,1,04.06.2018-13:36:00,10
44867,10969,2,13.06.2018-13:55:00,10
44868,10969,3,22.06.2018-13:28:00,10
44869,10969,4,28.09.2018-10:28:00,10
44870,10970,21,06.03.2018-13:13:00,10
44871,10970,2,09.03.2018-12:13:00,10
44872,10970,4,28.06.2018-14:04:00,10
44873,10971,1,19.02.2018-12:17:00,7
44874,10971,3,16.03.2018-15:40:00,7
44875,10971,4,05.04.2018-15:49:00,7
44876,10972,28,10.10.2018-00:00:00,16
44877,10972,1,10.10.2018-15:21:00,16
44878,10972,2,24.10.2018-08:35:00,16
44879,10972,3,15.11.2018-17:33:00,16
44880,10972,4,07.12.2018-09:05:00,16
44881,10973,1,24.04.2018-13:07:00,7
44882,10973,2,14.05.2018-15:15:00,7
44883,10973,3,11.06.2018-17:53:00,7
44884,10973,4,28.06.2018-14:03:00,7
44885,10974,1,25.04.2018-08:48:00,7
44886,10974,15,25.04.2018-14:23:00,7
44887,10974,2,03.05.2018-08:05:00,7
44888,10974,3,08.06.2018-17:19:00,7
44889,10974,15,11.06.2018-08:31:00,7
44890,10974,4,28.06.2018-14:03:00,7
44891,10975,1,25.05.2018-15:36:00,11
44892,10975,2,31.05.2018-07:10:00,11
44893,10975,3,14.06.2018-14:45:00,11
44894,10975,10,18.06.2018-17:58:00,11
44895,10975,4,26.07.2018-18:08:00,11
44896,10976,2,06.03.2018-15:24:00,10
44897,10976,4,28.06.2018-14:03:00,10
44898,10977,1,02.03.2018-11:09:00,11
44899,10977,2,12.03.2018-10:21:00,11
44900,10977,3,22.03.2018-13:16:00,11
44901,10977,4,03.05.2018-14:51:00,11
44902,10978,1,06.06.2018-14:44:00,10
44903,10978,2,20.06.2018-15:01:00,10
44904,10978,3,18.07.2018-17:22:00,10
44905,10978,10,24.07.2018-18:06:00,10
44906,10978,4,09.08.2018-14:29:00,10
44907,10979,1,20.02.2018-10:21:00,9
44908,10979,2,22.02.2018-16:17:00,9
44909,10979,3,23.02.2018-16:22:00,9
44910,10979,4,05.04.2018-15:49:00,9
44911,10980,1,09.08.2018-08:00:00,0
44912,10980,2,14.08.2018-17:38:00,0
44913,10980,3,15.08.2018-15:22:00,0
44914,10980,4,06.09.2018-14:06:00,0
44915,10981,1,12.03.2018-07:27:00,7
44916,10981,3,13.03.2018-12:34:00,7
44917,10981,2,14.03.2018-07:17:00,7
44918,10981,10,14.03.2018-16:42:00,7
44919,10981,4,05.04.2018-15:48:00,7
44920,10982,1,30.10.2018-11:41:00,10
44921,10982,2,13.11.2018-18:58:00,10
44922,10982,3,20.11.2018-11:13:00,10
44923,10983,1,15.05.2018-14:29:00,10
44924,10983,2,05.06.2018-13:52:00,10
44925,10984,1,25.07.2018-15:40:00,7
44926,10984,2,31.07.2018-14:31:00,7
44927,10984,3,04.09.2018-11:42:00,7
44928,10984,4,28.09.2018-10:27:00,7
44929,10985,1,19.01.2018-08:49:00,7
44930,10985,2,07.05.2018-11:29:00,7
44931,10985,3,11.05.2018-14:19:00,7
44932,10985,4,28.06.2018-14:03:00,7
44933,10986,28,11.10.2018-00:00:00,10
44934,10986,1,11.10.2018-17:04:00,10
44935,10986,17,17.10.2018-12:37:00,10
44936,10986,2,19.11.2018-08:07:00,10
44937,10986,3,07.01.2019-16:22:00,10
44938,10986,10,14.01.2019-09:13:00,10
44939,10987,1,27.06.2018-07:56:00,7
44940,10987,2,29.06.2018-10:42:00,7
44941,10987,3,16.08.2018-13:41:00,7
44942,10987,4,16.08.2018-15:03:00,7
44943,10988,1,05.04.2018-10:14:00,7
44944,10988,3,16.04.2018-12:54:00,7
44945,10988,4,07.06.2018-13:12:00,7
44946,10989,1,02.07.2018-13:54:00,7
44947,10989,3,31.07.2018-08:36:00,7
44948,10989,4,30.08.2018-15:39:00,7
44949,10990,28,23.10.2018-00:00:00,10
44950,10990,1,23.10.2018-14:35:00,10
44951,10990,3,18.12.2018-12:57:00,10
44952,10991,1,12.02.2018-11:37:00,10
44953,10991,15,20.02.2018-12:00:00,10
44954,10991,2,06.03.2018-08:19:00,10
44955,10991,3,14.03.2018-10:56:00,10
44956,10991,10,15.03.2018-17:16:00,10
44957,10991,4,24.05.2018-13:33:00,10
44958,10992,28,19.09.2018-00:00:00,11
44959,10992,1,19.09.2018-09:46:00,11
44960,10992,2,03.10.2018-17:58:00,11
44961,10992,3,29.11.2018-14:55:00,11
44962,10993,1,18.06.2018-07:59:00,7
44963,10993,2,19.06.2018-17:45:00,7
44964,10993,3,16.08.2018-15:26:00,7
44965,10993,4,14.09.2018-13:16:00,7
44966,10994,1,22.02.2018-15:57:00,10
44967,10994,2,15.03.2018-14:38:00,10
44968,10994,3,27.03.2018-14:44:00,10
44969,10994,4,28.06.2018-14:03:00,10
44970,10995,1,30.05.2018-08:53:00,7
44971,10995,2,31.05.2018-10:48:00,7
44972,10995,3,11.06.2018-16:44:00,7
44973,10995,4,28.06.2018-14:03:00,7
44974,10996,1,16.04.2018-07:57:00,9
44975,10996,2,17.04.2018-17:52:00,9
44976,10996,3,30.04.2018-12:12:00,9
44977,10996,4,07.06.2018-13:11:00,9
44978,10997,1,16.04.2018-11:04:00,10
44979,10997,21,16.04.2018-12:19:00,10
44980,10997,2,20.04.2018-09:52:00,10
44981,10997,3,23.04.2018-16:25:00,10
44982,10997,4,05.07.2018-14:12:00,10
44983,10998,1,26.07.2018-10:23:00,10
44984,10998,17,07.08.2018-14:15:00,10
44985,10998,2,09.08.2018-15:01:00,10
44986,10998,3,10.08.2018-12:50:00,10
44987,10998,10,10.08.2018-16:52:00,10
44988,10998,4,07.12.2018-09:04:00,10
44989,10999,1,26.07.2018-10:24:00,10
44990,10999,2,07.08.2018-14:37:00,10
44991,10999,3,18.09.2018-14:50:00,10
44992,10999,4,01.11.2018-16:27:00,10
44993,11000,1,18.06.2018-08:47:00,9
44994,11000,2,19.06.2018-17:45:00,9
44995,11000,3,28.06.2018-16:25:00,9
44996,11000,4,09.08.2018-14:28:00,9
44997,11001,1,18.10.2018-10:46:00,10
44998,11001,2,01.11.2018-13:05:00,10
44999,11001,3,06.12.2018-11:55:00,10
45000,11001,10,12.12.2018-10:43:00,10
45001,11001,4,10.01.2019-15:45:00,10
45002,11002,1,02.02.2018-17:28:00,15
45003,11002,2,20.03.2018-07:47:00,15
45004,11003,1,12.10.2018-08:34:00,7
45005,11003,2,29.10.2018-17:23:00,7
45006,11003,3,05.12.2018-12:03:00,7
45007,11003,4,07.12.2018-16:19:00,7
45008,11004,1,10.02.2018-15:35:00,10
45009,11004,2,19.03.2018-17:01:00,10
45010,11004,3,24.03.2018-09:16:00,10
45011,11004,4,07.06.2018-13:12:00,10
45012,11005,1,28.08.2018-07:56:00,7
45013,11005,2,30.08.2018-10:19:00,7
45014,11005,3,05.09.2018-12:28:00,7
45015,11005,4,28.09.2018-10:28:00,7
45016,11006,1,13.04.2018-08:07:00,9
45017,11006,3,16.04.2018-09:56:00,9
45018,11006,2,16.04.2018-18:09:00,9
45019,11006,4,07.06.2018-13:13:00,9
45020,11007,16,16.07.2018-09:55:00,10
45021,11008,1,29.03.2018-16:39:00,9
45022,11008,2,03.04.2018-09:40:00,9
45023,11008,3,30.04.2018-11:06:00,9
45024,11008,4,07.06.2018-13:11:00,9
45025,11009,1,23.01.2018-14:50:00,10
45026,11009,2,09.02.2018-13:42:00,10
45027,11009,3,09.05.2018-13:27:00,10
45028,11009,4,24.05.2018-13:35:00,10
45029,11010,1,16.08.2018-09:45:00,11
45030,11010,2,22.08.2018-15:54:00,11
45031,11010,3,19.09.2018-14:15:00,11
45032,11010,4,26.10.2018-11:01:00,11
45033,11011,1,13.08.2018-11:28:00,0
45034,11011,3,15.08.2018-15:24:00,0
45035,11011,2,21.08.2018-10:06:00,0
45036,11011,10,21.08.2018-17:28:00,0
45037,11011,4,06.09.2018-14:06:00,0
45038,11012,1,19.02.2018-10:27:00,10
45039,11012,16,26.02.2018-13:03:00,10
45040,11013,28,06.12.2018-00:00:00,15
45041,11013,1,06.12.2018-15:26:00,15
45042,11014,1,02.03.2018-11:08:00,10
45043,11014,2,08.03.2018-15:14:00,10
45044,11014,3,10.03.2018-05:42:00,10
45045,11014,4,05.07.2018-14:10:00,10
45046,11015,1,08.06.2018-09:06:00,10
45047,11015,15,13.06.2018-09:22:00,10
45048,11015,2,20.06.2018-09:29:00,10
45049,11015,3,22.06.2018-11:16:00,10
45050,11015,4,04.10.2018-16:48:00,10
45051,11016,1,26.03.2018-12:25:00,10
45052,11016,2,23.04.2018-18:36:00,10
45053,11017,1,19.11.2018-15:44:00,10
45054,11017,2,28.11.2018-13:32:00,10
45055,11018,28,10.12.2018-00:00:00,11
45056,11018,1,10.12.2018-15:23:00,11
45057,11018,2,13.12.2018-12:59:00,11
45058,11019,1,18.04.2018-12:51:00,10
45059,11019,2,30.04.2018-10:23:00,10
45060,11019,3,01.05.2018-15:00:00,10
45061,11019,4,07.06.2018-13:12:00,10
45062,11020,1,18.01.2018-09:00:00,7
45063,11020,2,17.09.2018-14:12:00,7
45064,11021,1,08.10.2018-11:49:00,7
45065,11021,3,18.10.2018-12:07:00,7
45066,11021,4,26.10.2018-11:02:00,7
45067,11022,1,26.09.2018-09:38:00,6
45068,11022,2,15.10.2018-10:46:00,6
45069,11022,3,22.10.2018-15:18:00,6
45070,11022,4,10.01.2019-15:44:00,6
45071,11023,1,09.08.2018-09:15:00,9
45072,11023,3,31.08.2018-12:56:00,9
45073,11023,4,04.10.2018-16:49:00,9
45074,11024,1,25.09.2018-11:31:00,10
45075,11024,2,10.10.2018-13:45:00,10
45076,11024,3,29.10.2018-09:29:00,10
45077,11024,10,13.12.2018-08:03:00,10
45078,11025,1,28.11.2018-02:04:00,10
45079,11025,2,17.12.2018-10:42:00,10
45080,11025,3,19.12.2018-14:12:00,10
45081,11026,1,12.04.2018-10:47:00,10
45082,11026,2,01.05.2018-13:21:00,10
45083,11026,3,18.05.2018-13:36:00,10
45084,11026,4,24.05.2018-13:34:00,10
45085,11027,1,12.07.2018-11:34:00,10
45086,11027,21,23.07.2018-10:24:00,10
45087,11027,2,08.08.2018-21:31:00,10
45088,11028,28,03.09.2018-00:00:00,10
45089,11028,21,03.09.2018-10:03:00,10
45090,11028,2,05.09.2018-08:57:00,10
45091,11028,3,06.09.2018-09:58:00,10
45092,11029,1,06.04.2018-16:34:00,10
45093,11029,3,05.07.2018-09:50:00,10
45094,11029,10,11.07.2018-14:17:00,10
45095,11029,4,26.07.2018-18:09:00,10
45096,11030,21,12.10.2018-11:37:00,10
45097,11030,2,17.10.2018-08:44:00,10
45098,11030,3,24.10.2018-15:02:00,10
45099,11031,1,13.06.2018-10:35:00,16
45100,11031,2,12.07.2018-09:49:00,16
45101,11031,3,20.08.2018-11:27:00,16
45102,11031,4,06.09.2018-14:06:00,16
45103,11032,28,13.12.2018-00:00:00,7
45104,11032,1,13.12.2018-08:37:00,7
45105,11032,2,19.12.2018-07:34:00,7
45106,11032,3,24.12.2018-04:58:00,7
45107,11033,1,23.01.2018-10:09:00,9
45108,11033,2,23.01.2018-10:11:00,9
45109,11034,1,04.06.2018-11:27:00,11
45110,11034,2,19.06.2018-07:17:00,11
45111,11034,3,19.06.2018-18:02:00,11
45112,11034,4,30.08.2018-15:39:00,11
45113,11035,1,18.06.2018-07:47:00,7
45114,11035,2,20.06.2018-17:40:00,7
45115,11035,3,05.07.2018-16:09:00,7
45116,11035,4,26.07.2018-18:09:00,7
45117,11036,1,30.07.2018-14:49:00,10
45118,11036,2,21.09.2018-08:21:00,10
45119,11036,3,17.10.2018-15:18:00,10
45120,11036,4,29.11.2018-16:16:00,10
45121,11037,1,05.03.2018-10:54:00,7
45122,11037,3,23.03.2018-11:33:00,7
45123,11037,10,27.03.2018-17:22:00,7
45124,11037,4,05.04.2018-15:51:00,7
45125,11038,1,18.07.2018-17:13:00,10
45126,11038,3,22.08.2018-12:18:00,10
45127,11038,10,24.08.2018-16:45:00,10
45128,11038,4,28.09.2018-10:29:00,10
45129,11039,1,26.11.2018-13:15:00,7
45130,11039,2,27.11.2018-11:31:00,7
45131,11039,3,11.01.2019-13:29:00,7
45132,11040,1,18.04.2018-17:20:00,10
45133,11040,3,23.05.2018-16:08:00,10
45134,11040,3,24.05.2018-15:52:00,10
45135,11040,4,28.06.2018-14:05:00,10
45136,11040,4,21.09.2018-16:49:00,10
45137,11040,8,21.09.2018-16:49:00,10
45138,11040,3,24.09.2018-11:12:00,10
45139,11040,4,26.10.2018-11:03:00,10
45140,11041,1,24.04.2018-07:52:00,7
45141,11041,2,30.04.2018-08:08:00,7
45142,11041,3,15.05.2018-15:22:00,7
45143,11041,4,24.05.2018-13:32:00,7
45144,11042,1,18.06.2018-11:50:00,4
45145,11042,2,18.06.2018-11:51:00,4
45146,11042,3,20.06.2018-15:46:00,4
45147,11042,4,30.08.2018-15:39:00,4
45148,11043,1,21.03.2018-10:34:00,10
45149,11043,21,21.03.2018-11:30:00,10
45150,11043,2,29.03.2018-11:15:00,10
45151,11043,3,30.03.2018-11:59:00,10
45152,11043,4,24.05.2018-13:34:00,10
45153,11044,28,22.10.2018-00:00:00,7
45154,11044,1,22.10.2018-09:56:00,7
45155,11044,15,22.10.2018-10:35:00,7
45156,11044,2,30.10.2018-10:15:00,7
45157,11044,3,15.11.2018-12:17:00,7
45158,11044,4,07.12.2018-09:03:00,7
45159,11045,28,13.09.2018-00:00:00,9
45160,11045,1,13.09.2018-07:50:00,9
45161,11045,2,17.09.2018-17:30:00,9
45162,11046,1,31.01.2018-11:43:00,7
45163,11046,2,14.02.2018-13:10:00,7
45164,11046,2,14.02.2018-13:13:00,7
45165,11046,2,14.02.2018-13:14:00,7
45166,11046,3,17.02.2018-10:21:00,7
45167,11046,4,26.04.2018-11:13:00,7
45168,11047,1,02.02.2018-15:22:00,7
45169,11047,23,16.02.2018-10:26:00,7
45170,11047,22,20.02.2018-12:10:00,7
45171,11047,3,13.03.2018-09:55:00,7
45172,11047,4,05.04.2018-15:51:00,7
45173,11048,1,07.08.2018-14:59:00,7
45174,11048,2,14.08.2018-12:08:00,7
45175,11048,3,20.08.2018-12:58:00,7
45176,11048,4,06.09.2018-14:07:00,7
45177,11049,1,18.07.2018-13:11:00,10
45178,11049,2,25.07.2018-14:28:00,10
45179,11049,3,06.08.2018-09:22:00,10
45180,11049,4,13.09.2018-16:41:00,10
45181,11050,1,11.04.2018-08:03:00,7
45182,11050,2,13.04.2018-06:57:00,7
