Case ID,Activity,Complete Timestamp
Case2425,Resolve ticket,2011-03-28T14:27:54.000+03:00
Case2425,Closed,2011-04-12T14:28:10.000+03:00
Case2426,Assign seriousness,2011-12-01T14:53:47.000+02:00
Case2426,Take in charge ticket,2011-12-02T16:29:07.000+02:00
Case2426,Wait,2011-12-13T09:50:00.000+02:00
Case2426,Resolve ticket,2011-12-22T13:36:37.000+02:00
Case2426,Closed,2012-01-06T13:36:54.000+02:00
Case2427,Assign seriousness,2011-09-27T12:27:13.000+03:00
Case2427,Take in charge ticket,2011-09-30T14:10:24.000+03:00
Case2427,Resolve ticket,2011-10-07T09:05:58.000+03:00
Case2427,Closed,2011-10-28T12:30:28.000+03:00
Case2428,Assign seriousness,2010-07-08T07:36:51.000+03:00
Case2428,Take in charge ticket,2010-07-08T09:56:03.000+03:00
Case2428,Resolve ticket,2010-07-08T09:56:12.000+03:00
Case2428,Closed,2010-08-21T07:40:48.000+03:00
Case2429,Assign seriousness,2012-02-10T09:55:04.000+02:00
Case2429,Take in charge ticket,2012-02-10T14:18:02.000+02:00
Case2429,Wait,2012-02-13T10:11:51.000+02:00
Case2429,Resolve ticket,2012-02-16T09:27:08.000+02:00
Case2429,Resolve ticket,2012-02-16T09:27:16.000+02:00
Case2429,Closed,2012-03-17T09:27:38.000+02:00
Case2430,Assign seriousness,2011-09-05T07:01:56.000+03:00
Case2430,Take in charge ticket,2011-09-09T09:01:06.000+03:00
Case2430,Resolve ticket,2011-09-30T08:00:18.000+03:00
Case2430,Closed,2011-10-15T08:00:36.000+03:00
Case2431,Assign seriousness,2012-08-14T13:15:22.000+03:00
Case2431,Take in charge ticket,2012-08-14T13:15:55.000+03:00
Case2431,Resolve ticket,2012-08-16T08:22:53.000+03:00
Case2431,Closed,2012-09-15T08:23:19.000+03:00
Case2432,Assign seriousness,2013-08-14T10:28:36.000+03:00
Case2432,Take in charge ticket,2013-08-26T09:10:52.000+03:00
Case2432,Wait,2013-08-26T09:38:12.000+03:00
Case2432,Resolve ticket,2013-09-04T09:15:39.000+03:00
Case2432,Closed,2013-09-19T09:15:47.000+03:00
Case2433,Assign seriousness,2011-11-16T11:22:44.000+02:00
Case2433,Resolve ticket,2011-11-16T11:24:12.000+02:00
Case2433,Closed,2011-12-17T11:30:44.000+02:00
Case2434,Assign seriousness,2011-10-06T14:37:06.000+03:00
Case2434,Take in charge ticket,2011-10-06T14:46:24.000+03:00
Case2434,Resolve ticket,2011-10-14T15:46:18.000+03:00
Case2434,Closed,2011-11-19T15:40:18.000+02:00
Case2435,Assign seriousness,2011-01-12T13:30:57.000+02:00
Case2435,Take in charge ticket,2011-01-12T13:53:15.000+02:00
Case2435,Wait,2011-01-12T13:53:42.000+02:00
Case2435,Take in charge ticket,2011-01-21T08:28:56.000+02:00
Case2435,Resolve ticket,2011-01-21T08:29:04.000+02:00
Case2435,Closed,2011-02-20T08:29:56.000+02:00
Case2436,Assign seriousness,2013-10-11T07:08:53.000+03:00
Case2436,Resolve ticket,2013-10-11T08:03:51.000+03:00
Case2436,Closed,2013-10-26T08:04:05.000+03:00
Case2436,Take in charge ticket,2013-11-28T11:53:34.000+02:00
Case2437,Assign seriousness,2010-12-06T08:28:17.000+02:00
Case2437,Take in charge ticket,2010-12-06T08:35:40.000+02:00
Case2437,Resolve ticket,2010-12-06T08:35:51.000+02:00
Case2437,Closed,2011-01-13T08:30:44.000+02:00
Case2438,Assign seriousness,2010-03-09T15:22:22.000+02:00
Case2438,Take in charge ticket,2010-03-09T15:57:34.000+02:00
Case2438,Resolve ticket,2010-03-16T11:39:45.000+02:00
Case2438,Closed,2010-04-15T14:30:35.000+03:00
Case2439,Assign seriousness,2010-07-12T07:04:58.000+03:00
Case2439,Take in charge ticket,2010-07-14T10:18:31.000+03:00
Case2439,Wait,2010-07-22T07:44:36.000+03:00
Case2439,Take in charge ticket,2010-08-03T15:09:32.000+03:00
Case2439,Resolve ticket,2010-08-03T15:09:38.000+03:00
Case2439,Closed,2010-09-02T15:24:56.000+03:00
Case2440,Assign seriousness,2012-07-30T10:06:52.000+03:00
Case2440,Take in charge ticket,2012-07-31T07:23:22.000+03:00
Case2440,Resolve ticket,2012-08-03T07:26:18.000+03:00
Case2440,Closed,2012-09-12T10:10:25.000+03:00
Case2441,Assign seriousness,2010-02-02T09:49:41.000+02:00
Case2441,Assign seriousness,2010-02-15T15:57:27.000+02:00
Case2441,Take in charge ticket,2010-02-15T15:57:33.000+02:00
Case2441,Resolve ticket,2010-02-15T15:57:38.000+02:00
Case2441,Closed,2010-03-05T09:50:31.000+02:00
Case2442,Assign seriousness,2011-06-14T12:59:43.000+03:00
Case2442,Take in charge ticket,2011-06-14T13:00:42.000+03:00
Case2442,Wait,2011-06-22T13:24:54.000+03:00
Case2442,Take in charge ticket,2011-07-05T12:30:17.000+03:00
Case2442,Resolve ticket,2011-07-05T12:31:26.000+03:00
Case2442,Closed,2011-07-20T12:31:47.000+03:00
Case2443,Assign seriousness,2010-07-23T13:17:14.000+03:00
Case2443,Take in charge ticket,2010-09-01T08:21:14.000+03:00
Case2443,Wait,2010-09-01T13:13:02.000+03:00
Case2443,Take in charge ticket,2010-09-06T10:05:29.000+03:00
Case2443,Resolve ticket,2010-09-06T10:06:01.000+03:00
Case2443,Closed,2010-09-21T10:06:23.000+03:00
Case2444,Assign seriousness,2010-10-19T13:40:30.000+03:00
Case2444,Take in charge ticket,2010-10-20T14:13:13.000+03:00
Case2444,Resolve ticket,2010-10-20T14:13:25.000+03:00
Case2444,Closed,2010-12-03T14:50:31.000+02:00
Case2445,Insert ticket,2010-09-22T10:13:00.000+03:00
Case2445,Assign seriousness,2010-09-22T10:13:17.000+03:00
Case2445,Take in charge ticket,2010-09-22T10:13:28.000+03:00
Case2445,Resolve ticket,2010-09-22T10:13:42.000+03:00
Case2445,Closed,2010-11-05T11:20:52.000+02:00
Case2446,Assign seriousness,2010-09-09T07:42:54.000+03:00
Case2446,Take in charge ticket,2010-09-10T15:28:34.000+03:00
Case2446,Resolve ticket,2010-09-14T14:34:52.000+03:00
Case2446,Closed,2010-10-31T08:50:44.000+02:00
Case2447,Assign seriousness,2012-10-10T12:29:22.000+03:00
Case2447,Take in charge ticket,2012-10-18T07:47:15.000+03:00
Case2447,Take in charge ticket,2012-10-18T07:47:56.000+03:00
Case2447,Resolve ticket,2012-10-30T16:30:59.000+02:00
Case2447,Closed,2012-11-14T16:31:11.000+02:00
Case2448,Assign seriousness,2013-10-24T16:06:10.000+03:00
Case2448,Take in charge ticket,2013-10-31T14:51:00.000+02:00
Case2448,Resolve ticket,2013-11-11T11:40:34.000+02:00
Case2448,Closed,2013-11-26T11:40:54.000+02:00
Case2449,Assign seriousness,2012-01-13T08:29:50.000+02:00
Case2449,Take in charge ticket,2012-01-16T13:51:44.000+02:00
Case2449,Resolve ticket,2012-01-16T15:02:54.000+02:00
Case2449,Closed,2012-02-26T08:31:05.000+02:00
Case2450,Assign seriousness,2011-07-19T09:30:46.000+03:00
Case2450,Take in charge ticket,2011-07-19T10:30:01.000+03:00
Case2450,Resolve ticket,2011-07-20T07:28:21.000+03:00
Case2450,Closed,2011-09-01T09:40:28.000+03:00
Case2451,Assign seriousness,2013-10-25T15:50:09.000+03:00
Case2451,Take in charge ticket,2013-10-25T15:50:16.000+03:00
Case2451,Create SW anomaly,2013-10-25T15:50:23.000+03:00
Case2451,Require upgrade,2013-10-25T15:50:30.000+03:00
Case2451,Require upgrade,2013-11-14T15:55:37.000+02:00
Case2451,Resolve ticket,2013-12-23T08:07:38.000+02:00
Case2452,Assign seriousness,2012-11-22T16:17:59.000+02:00
Case2452,Take in charge ticket,2012-11-22T16:18:28.000+02:00
Case2452,Wait,2012-11-28T07:44:48.000+02:00
Case2452,Resolve ticket,2012-12-17T09:27:29.000+02:00
Case2452,Closed,2013-01-01T09:27:46.000+02:00
Case2453,Assign seriousness,2010-04-26T10:19:07.000+03:00
Case2453,Take in charge ticket,2010-05-03T09:40:22.000+03:00
Case2453,Resolve ticket,2010-05-03T09:43:00.000+03:00
Case2453,Closed,2010-06-09T10:20:27.000+03:00
Case2454,Assign seriousness,2012-05-09T13:29:20.000+03:00
Case2454,Take in charge ticket,2012-05-14T15:13:46.000+03:00
Case2454,Wait,2012-05-15T07:41:07.000+03:00
Case2454,Resolve ticket,2012-05-25T07:35:07.000+03:00
Case2454,Closed,2012-06-21T13:30:42.000+03:00
Case2455,Assign seriousness,2012-08-13T10:45:48.000+03:00
Case2455,Take in charge ticket,2012-08-13T10:46:22.000+03:00
Case2455,Wait,2012-09-21T07:37:37.000+03:00
Case2455,Resolve ticket,2012-09-21T10:55:27.000+03:00
Case2455,Closed,2012-10-06T10:55:41.000+03:00
Case2456,Assign seriousness,2011-10-13T13:46:42.000+03:00
Case2456,Take in charge ticket,2011-10-13T14:31:54.000+03:00
Case2456,Resolve ticket,2011-10-14T09:47:40.000+03:00
Case2456,Closed,2011-11-30T14:50:23.000+02:00
Case2457,Assign seriousness,2010-07-01T15:36:15.000+03:00
Case2457,Take in charge ticket,2010-08-10T12:52:51.000+03:00
Case2457,Resolve ticket,2010-08-10T12:55:19.000+03:00
Case2457,Closed,2010-08-25T12:55:27.000+03:00
Case2458,Assign seriousness,2013-08-05T12:21:23.000+03:00
Case2458,Take in charge ticket,2013-08-21T08:54:26.000+03:00
Case2458,Wait,2013-08-21T10:48:06.000+03:00
Case2458,Resolve ticket,2013-09-17T07:41:08.000+03:00
Case2458,Closed,2013-10-02T07:41:18.000+03:00
Case2459,Assign seriousness,2011-03-01T12:01:39.000+02:00
Case2459,Take in charge ticket,2011-03-09T14:59:36.000+02:00
Case2459,Resolve ticket,2011-03-14T14:35:30.000+02:00
Case2459,Closed,2011-04-01T11:00:58.000+03:00
Case2460,Assign seriousness,2010-06-09T10:21:29.000+03:00
Case2460,Take in charge ticket,2010-06-09T13:10:19.000+03:00
Case2460,Resolve ticket,2010-06-09T13:17:45.000+03:00
Case2460,Closed,2010-07-10T10:30:43.000+03:00
Case2461,Assign seriousness,2012-01-30T15:40:16.000+02:00
Case2461,Take in charge ticket,2012-01-31T08:44:19.000+02:00
Case2461,Resolve ticket,2012-01-31T08:52:07.000+02:00
Case2461,Closed,2012-03-01T15:50:12.000+02:00
Case2462,Assign seriousness,2012-06-12T14:40:35.000+03:00
Case2462,Take in charge ticket,2012-06-12T14:40:43.000+03:00
Case2462,Resolve ticket,2012-06-14T10:36:38.000+03:00
Case2462,Resolve ticket,2012-06-14T10:36:38.000+03:00
Case2462,Closed,2012-07-20T14:50:26.000+03:00
Case2463,Assign seriousness,2011-08-04T16:10:09.000+03:00
Case2463,Take in charge ticket,2011-08-04T16:34:36.000+03:00
Case2463,Resolve ticket,2011-08-10T15:16:14.000+03:00
Case2463,Wait,2011-08-11T13:57:34.000+03:00
Case2463,Resolve ticket,2011-08-31T12:21:59.000+03:00
Case2463,Closed,2011-09-15T12:22:14.000+03:00
Case2464,Insert ticket,2010-08-02T16:27:30.000+03:00
Case2464,Assign seriousness,2010-08-03T10:36:31.000+03:00
Case2464,Take in charge ticket,2010-08-03T10:36:49.000+03:00
Case2464,Resolve ticket,2010-08-03T10:38:25.000+03:00
Case2464,Closed,2010-09-02T16:00:16.000+03:00
Case2465,Assign seriousness,2013-01-11T15:49:03.000+02:00
Case2465,Take in charge ticket,2013-01-21T16:51:09.000+02:00
Case2465,Resolve ticket,2013-02-06T11:51:25.000+02:00
Case2465,Closed,2013-02-21T11:51:39.000+02:00
Case2466,Assign seriousness,2013-10-08T07:52:18.000+03:00
Case2466,Take in charge ticket,2013-10-15T06:49:42.000+03:00
Case2466,Require upgrade,2013-10-16T07:06:20.000+03:00
Case2466,Require upgrade,2013-10-16T14:54:25.000+03:00
Case2466,Resolve ticket,2013-11-07T08:52:15.000+02:00
Case2466,Closed,2013-11-22T08:52:28.000+02:00
Case2467,Assign seriousness,2010-06-03T09:42:28.000+03:00
Case2467,Take in charge ticket,2010-06-04T09:08:49.000+03:00
Case2467,Wait,2010-06-04T09:16:28.000+03:00
Case2467,Take in charge ticket,2010-06-09T10:35:19.000+03:00
Case2467,Resolve ticket,2010-06-09T10:35:26.000+03:00
Case2467,Closed,2010-07-06T09:50:54.000+03:00
Case2468,Assign seriousness,2011-02-24T13:22:01.000+02:00
Case2468,Take in charge ticket,2011-02-24T13:22:22.000+02:00
Case2468,Wait,2011-02-24T14:23:16.000+02:00
Case2468,Take in charge ticket,2011-03-09T10:03:36.000+02:00
Case2468,Resolve ticket,2011-03-09T10:03:52.000+02:00
Case2468,Closed,2011-04-09T08:12:25.000+03:00
Case2469,Assign seriousness,2011-11-07T08:21:25.000+02:00
Case2469,Take in charge ticket,2011-11-07T08:40:19.000+02:00
Case2469,Resolve ticket,2011-11-10T11:26:36.000+02:00
Case2469,Closed,2011-12-23T08:31:06.000+02:00
Case2470,Assign seriousness,2011-05-25T08:16:11.000+03:00
Case2470,Take in charge ticket,2011-05-25T08:18:54.000+03:00
Case2470,Wait,2011-05-25T09:41:36.000+03:00
Case2470,Take in charge ticket,2011-05-27T09:31:04.000+03:00
Case2470,Resolve ticket,2011-05-27T09:31:12.000+03:00
Case2470,Closed,2011-07-08T08:20:33.000+03:00
Case2471,Assign seriousness,2011-05-11T08:07:26.000+03:00
Case2471,Take in charge ticket,2011-05-11T08:07:53.000+03:00
Case2471,Wait,2011-05-11T10:35:44.000+03:00
Case2471,Take in charge ticket,2011-05-16T08:43:13.000+03:00
Case2471,Resolve ticket,2011-05-16T08:43:22.000+03:00
Case2471,Closed,2011-06-30T08:43:55.000+03:00
Case2471,Closed,2011-06-30T08:43:55.000+03:00
Case2472,Assign seriousness,2012-03-05T13:50:30.000+02:00
Case2472,Take in charge ticket,2012-03-05T14:58:41.000+02:00
Case2472,Resolve ticket,2012-03-05T15:30:54.000+02:00
Case2472,Closed,2012-04-20T13:00:58.000+03:00
Case2473,Assign seriousness,2012-12-21T09:06:37.000+02:00
Case2473,Take in charge ticket,2012-12-21T09:07:01.000+02:00
Case2473,Wait,2012-12-28T14:05:25.000+02:00
Case2473,Take in charge ticket,2013-01-03T11:56:38.000+02:00
Case2473,Wait,2013-01-08T08:15:41.000+02:00
Case2473,Resolve ticket,2013-01-17T08:52:22.000+02:00
Case2473,Closed,2013-02-01T08:52:38.000+02:00
Case2474,Assign seriousness,2012-07-31T14:40:19.000+03:00
Case2474,Take in charge ticket,2012-08-02T13:52:10.000+03:00
Case2474,Resolve ticket,2012-08-03T14:23:04.000+03:00
Case2474,Closed,2012-09-07T14:50:40.000+03:00
Case2475,Assign seriousness,2010-07-30T09:39:10.000+03:00
Case2475,Take in charge ticket,2010-07-30T09:44:33.000+03:00
Case2475,Create SW anomaly,2010-07-30T09:44:58.000+03:00
Case2475,Resolve ticket,2010-09-09T08:20:06.000+03:00
Case2475,Closed,2010-09-24T08:20:22.000+03:00
Case2476,Assign seriousness,2013-03-01T09:37:15.000+02:00
Case2476,Take in charge ticket,2013-03-04T16:42:39.000+02:00
Case2476,Require upgrade,2013-03-11T08:10:06.000+02:00
Case2476,Resolve ticket,2013-04-02T10:28:29.000+03:00
Case2476,Closed,2013-04-17T10:28:42.000+03:00
Case2477,Assign seriousness,2012-01-11T11:46:46.000+02:00
Case2477,Take in charge ticket,2012-01-16T13:31:58.000+02:00
Case2477,Resolve ticket,2012-01-18T11:32:18.000+02:00
Case2477,Closed,2012-02-11T11:50:26.000+02:00
Case2478,Assign seriousness,2011-11-29T13:30:12.000+02:00
Case2478,Take in charge ticket,2011-11-29T13:30:31.000+02:00
Case2478,Resolve ticket,2011-11-29T14:50:43.000+02:00
Case2478,Closed,2012-01-27T13:40:49.000+02:00
Case2479,Assign seriousness,2012-06-25T09:13:24.000+03:00
Case2479,Resolve ticket,2012-06-25T09:36:27.000+03:00
Case2479,Closed,2012-07-28T09:20:37.000+03:00
Case2480,Assign seriousness,2011-02-22T17:18:48.000+02:00
Case2480,Take in charge ticket,2011-02-24T13:58:23.000+02:00
Case2480,Resolve ticket,2011-02-24T13:58:30.000+02:00
Case2480,Closed,2011-04-01T16:00:29.000+03:00
Case2481,Assign seriousness,2013-01-08T08:45:12.000+02:00
Case2481,Take in charge ticket,2013-01-10T08:16:42.000+02:00
Case2481,Require upgrade,2013-01-15T16:46:12.000+02:00
Case2481,Resolve ticket,2013-02-15T14:14:49.000+02:00
Case2481,Closed,2013-03-02T14:15:05.000+02:00
Case2482,Assign seriousness,2012-03-20T14:22:08.000+02:00
Case2482,Take in charge ticket,2012-03-20T14:22:18.000+02:00
Case2482,Resolve ticket,2012-03-21T10:31:49.000+02:00
Case2482,Closed,2012-05-05T13:30:34.000+03:00
Case2483,Assign seriousness,2010-10-22T10:32:36.000+03:00
Case2483,Take in charge ticket,2010-10-25T07:15:12.000+03:00
Case2483,Resolve ticket,2010-10-29T14:24:43.000+03:00
Case2483,Take in charge ticket,2010-11-02T15:45:59.000+02:00
Case2483,Resolve ticket,2010-11-10T09:24:51.000+02:00
Case2483,Closed,2010-11-25T09:25:05.000+02:00
Case2484,Assign seriousness,2012-07-11T15:41:44.000+03:00
Case2484,Take in charge ticket,2012-07-11T15:41:52.000+03:00
Case2484,Resolve ticket,2012-07-18T14:00:13.000+03:00
Case2484,Closed,2012-09-02T15:50:27.000+03:00
Case2485,Assign seriousness,2012-01-12T08:31:38.000+02:00
Case2485,Take in charge ticket,2012-01-13T10:17:00.000+02:00
Case2485,Resolve ticket,2012-01-26T09:41:03.000+02:00
Case2485,Closed,2012-02-14T08:40:19.000+02:00
Case2486,Assign seriousness,2010-08-05T07:02:16.000+03:00
Case2486,Take in charge ticket,2010-08-05T07:02:55.000+03:00
Case2486,Resolve ticket,2010-08-05T07:03:15.000+03:00
Case2486,Take in charge ticket,2010-08-05T10:56:13.000+03:00
Case2486,Wait,2010-08-10T12:19:25.000+03:00
Case2486,Take in charge ticket,2010-08-10T12:19:32.000+03:00
Case2486,Resolve ticket,2010-08-10T12:19:40.000+03:00
Case2486,Closed,2010-09-11T07:10:29.000+03:00
Case2487,Assign seriousness,2012-06-08T08:30:54.000+03:00
Case2487,Take in charge ticket,2012-06-11T12:07:27.000+03:00
Case2487,Resolve ticket,2012-06-18T14:47:10.000+03:00
Case2487,Closed,2012-07-26T08:40:34.000+03:00
Case2488,Assign seriousness,2011-02-15T10:01:55.000+02:00
Case2488,Take in charge ticket,2011-02-15T10:03:08.000+02:00
Case2488,Take in charge ticket,2011-02-15T10:18:49.000+02:00
Case2488,Resolve ticket,2011-02-21T09:07:25.000+02:00
Case2488,Closed,2011-04-03T07:10:40.000+03:00
Case2489,Assign seriousness,2012-07-20T10:15:16.000+03:00
Case2489,Take in charge ticket,2012-07-23T08:57:49.000+03:00
Case2489,Resolve ticket,2012-07-23T12:41:55.000+03:00
Case2489,Closed,2012-09-02T10:20:17.000+03:00
Case2490,Assign seriousness,2012-10-09T10:16:26.000+03:00
Case2490,Assign seriousness,2012-10-09T10:17:05.000+03:00
Case2490,Take in charge ticket,2012-10-25T10:50:08.000+03:00
Case2490,Wait,2012-11-05T14:33:57.000+02:00
Case2490,Resolve ticket,2012-11-16T13:45:27.000+02:00
Case2490,Closed,2012-12-01T13:45:44.000+02:00
Case2491,Assign seriousness,2012-07-26T10:50:31.000+03:00
Case2491,Take in charge ticket,2012-07-26T10:50:38.000+03:00
Case2491,Resolve ticket,2012-07-31T13:02:58.000+03:00
Case2491,Closed,2012-09-12T11:00:45.000+03:00
Case2492,Assign seriousness,2013-04-09T09:35:47.000+03:00
Case2492,Take in charge ticket,2013-04-26T10:07:53.000+03:00
Case2492,Resolve ticket,2013-04-26T10:57:39.000+03:00
Case2492,Closed,2013-05-11T10:57:51.000+03:00
Case2493,Assign seriousness,2012-07-24T07:18:46.000+03:00
Case2493,Take in charge ticket,2012-07-24T08:12:31.000+03:00
Case2493,Resolve ticket,2012-07-30T14:07:17.000+03:00
Case2493,Closed,2012-09-15T07:20:49.000+03:00
Case2494,Assign seriousness,2011-11-23T10:14:26.000+02:00
Case2494,Take in charge ticket,2011-11-23T10:14:34.000+02:00
Case2494,Resolve ticket,2011-11-23T10:33:02.000+02:00
Case2494,Closed,2011-12-24T10:20:24.000+02:00
Case2495,Assign seriousness,2011-06-01T09:03:31.000+03:00
Case2495,Take in charge ticket,2011-06-01T09:04:27.000+03:00
Case2495,Resolve ticket,2011-06-06T14:03:47.000+03:00
Case2495,Closed,2011-07-02T09:12:15.000+03:00
Case2496,Assign seriousness,2011-11-10T09:31:55.000+02:00
Case2496,Take in charge ticket,2011-11-11T10:01:47.000+02:00
Case2496,Resolve ticket,2011-11-11T11:47:31.000+02:00
Case2496,Closed,2011-12-13T09:40:18.000+02:00
Case2497,Assign seriousness,2012-07-18T15:21:27.000+03:00
Case2497,Take in charge ticket,2012-07-19T06:56:32.000+03:00
Case2497,Resolve ticket,2012-07-19T07:14:42.000+03:00
Case2497,Closed,2012-09-01T08:14:31.000+03:00
Case2498,Assign seriousness,2013-11-25T11:10:08.000+02:00
Case2498,Take in charge ticket,2013-12-09T08:14:06.000+02:00
Case2498,Wait,2013-12-11T08:27:54.000+02:00
Case2498,Resolve ticket,2013-12-13T11:19:48.000+02:00
Case2498,Closed,2013-12-28T11:20:00.000+02:00
Case2499,Assign seriousness,2013-01-16T10:19:36.000+02:00
Case2499,Take in charge ticket,2013-01-21T08:10:58.000+02:00
Case2499,Wait,2013-01-21T09:57:09.000+02:00
Case2499,Resolve ticket,2013-02-04T16:34:44.000+02:00
Case2499,Closed,2013-02-19T16:34:57.000+02:00
Case2500,Assign seriousness,2010-09-14T12:39:06.000+03:00
Case2500,Take in charge ticket,2010-09-14T13:22:28.000+03:00
Case2500,Wait,2010-09-15T16:44:06.000+03:00
Case2500,Take in charge ticket,2010-10-14T11:54:47.000+03:00
Case2500,Resolve ticket,2010-10-14T11:55:00.000+03:00
Case2500,Closed,2010-11-13T08:40:35.000+02:00
Case2501,Assign seriousness,2010-07-12T09:22:24.000+03:00
Case2501,Assign seriousness,2010-07-12T13:24:12.000+03:00
Case2501,Take in charge ticket,2010-07-13T09:03:03.000+03:00
Case2501,Resolve ticket,2010-07-15T12:45:26.000+03:00
Case2501,Closed,2010-08-16T10:54:01.000+03:00
Case2502,Assign seriousness,2010-02-23T10:41:22.000+02:00
Case2502,Take in charge ticket,2010-03-16T14:25:16.000+02:00
Case2502,Resolve ticket,2010-03-17T11:10:57.000+02:00
Case2502,Closed,2010-04-01T10:11:19.000+03:00
Case2503,Assign seriousness,2011-01-03T09:47:14.000+02:00
Case2503,Take in charge ticket,2011-01-03T16:48:11.000+02:00
Case2503,Resolve ticket,2011-01-03T16:49:57.000+02:00
Case2503,Closed,2011-02-03T09:50:22.000+02:00
Case2504,Assign seriousness,2012-09-05T14:46:51.000+03:00
Case2504,Take in charge ticket,2012-09-10T08:07:48.000+03:00
Case2504,Wait,2012-09-13T07:57:08.000+03:00
Case2504,Resolve ticket,2012-10-12T10:16:27.000+03:00
Case2504,Closed,2012-10-27T10:16:42.000+03:00
Case2505,Assign seriousness,2011-03-01T11:06:21.000+02:00
Case2505,Assign seriousness,2011-03-01T15:36:41.000+02:00
Case2505,Take in charge ticket,2011-03-03T15:23:39.000+02:00
Case2505,Wait,2011-03-03T16:30:50.000+02:00
Case2505,Take in charge ticket,2011-03-04T09:19:52.000+02:00
Case2505,Wait,2011-03-08T11:30:29.000+02:00
Case2505,Take in charge ticket,2011-03-25T08:32:02.000+02:00
Case2505,Resolve ticket,2011-03-25T08:32:17.000+02:00
